Land,RB,RS.Kreis,VB,Gem,name,flaeche,insgesamt,maennlich,weiblich,Laengengrad,Breitengrad,bevoelkerungsdichte,
08,4,36,0008,008,"Aulendorf, Stadt","  52,34", 9 758, 4 841, 4 917,"9,638492","47,951301",02,mittlere Besiedlungsdichte
08,4,36,0010,,"Bad Wurzach, Stadt",,,,,,,,
08,4,36,0010,010,"Bad Wurzach, Stadt","  182,26", 14 168, 7 152, 7 016,"9,896525","47,908416",03,gering besiedelt
08,4,36,0049,,"Isny im Allgaeu, Stadt",,,,,,,,
08,4,36,0049,049,"Isny im Allgaeu, Stadt","  85,37", 13 267, 6 520, 6 747,"10,039361","47,692238",02,mittlere Besiedlungsdichte
08,4,36,0052,,Kißlegg,,,,,,,,
08,4,36,0052,052,Kißlegg,"  92,40", 8 655, 4 297, 4 358,"9,881938","47,787754",03,gering besiedelt
08,4,36,0094,,Argenbuehl,,,,,,,,
08,4,36,0094,094,Argenbuehl,"  76,37", 6 115, 3 103, 3 012,"9,933475","47,693725",03,gering besiedelt
08,4,36,5001,,GVV Altshausen,,,,,,,,
08,4,36,5001,005,Altshausen,"  20,48", 4 003, 2 045, 1 958,"9,538271","47,93449",03,gering besiedelt
08,4,36,5001,019,Boms,"  9,56",  631,  321,  310,"9,508511","47,969713",03,gering besiedelt
08,4,36,5001,024,Ebenweiler,"  10,13", 1 206,  628,  578,"9,513264","47,900658",03,gering besiedelt
08,4,36,5001,027,Eichstegen,"  14,25",  495,  245,  250,"9,498845","47,938739",03,gering besiedelt
08,4,36,5001,032,Fleischwangen,"  5,80",  658,  339,  319,"9,477566","47,879054",03,gering besiedelt
08,4,36,5001,040,Guggenhausen,"  8,25",  175,  84,  91,"9,455438","47,893685",03,gering besiedelt
08,4,36,5001,047,Hoßkirch,"  15,80",  751,  389,  362,"9,446033","47,940508",03,gering besiedelt
08,4,36,5001,053,Koenigseggwald,"  6,85",  663,  337,  326,"9,419732","47,928916",03,gering besiedelt
08,4,36,5001,067,Riedhausen,"  8,42",  631,  313,  318,"9,431359","47,908922",03,gering besiedelt
08,4,36,5001,077,Unterwaldhausen,"  4,11",  275,  134,  141,"9,469885","47,902083",03,gering besiedelt
08,4,36,5001,093,Ebersbach-Musbach,"  26,86", 1 636,  845,  791,"9,574928","47,965566",03,gering besiedelt
08,4,36,5002,,VVG der Stadt Bad Waldsee,,,,,,,,
08,4,36,5002,009,"Bad Waldsee, Stadt","  108,54", 19 596, 9 482, 10 114,"9,751276","47,92251",03,gering besiedelt
08,4,36,5002,014,Bergatreute,"  23,16", 3 079, 1 569, 1 510,"9,748012","47,849665",03,gering besiedelt
08,4,36,5003,,GVV Gullen,,,,,,,,
08,4,36,5003,018,Bodnegg,"  24,56", 3 144, 1 585, 1 559,"9,690491","47,709876",03,gering besiedelt
08,4,36,5003,039,Gruenkraut,"  17,16", 3 007, 1 513, 1 494,"9,652681","47,743111",03,gering besiedelt
08,4,36,5003,069,Schlier,"  32,58", 3 782, 1 909, 1 873,"9,674581","47,770627",03,gering besiedelt
08,4,36,5003,079,Waldburg,"  22,70", 3 097, 1 536, 1 561,"9,712904","47,757454",03,gering besiedelt
08,4,36,5004,,VVG der Stadt Leutkirch im Allgaeu,,,,,,,,
08,4,36,5004,003,Aichstetten,"  33,75", 2 691, 1 382, 1 309,"10,08067","47,892919",03,gering besiedelt
08,4,36,5004,004,Aitrach,"  30,20", 2 503, 1 261, 1 242,"10,083889","47,940739",03,gering besiedelt
08,4,36,5004,055,"Leutkirch im Allgaeu, Stadt","  174,96", 21 837, 10 883, 10 954,"10,024379","47,825064",02,mittlere Besiedlungsdichte
08,4,36,5005,,GVV Mittleres Schussental,,,,,,,,
08,4,36,5005,011,Baienfurt,"  16,01", 7 136, 3 501, 3 635,"9,651432","47,826982",02,mittlere Besiedlungsdichte
08,4,36,5005,012,Baindt,"  23,07", 5 023, 2 501, 2 522,"9,661164","47,84186",02,mittlere Besiedlungsdichte
08,4,36,5005,013,Berg,"  28,41", 4 043, 2 038, 2 005,"9,595867","47,816128",03,gering besiedelt
08,4,36,5005,064,"Ravensburg, Stadt","  92,05", 49 098, 23 967, 25 131,"9,615089","47,78366",02,mittlere Besiedlungsdichte
08,4,36,5005,082,"Weingarten, Stadt","  12,17", 23 694, 11 249, 12 445,"9,640669","47,807399",02,mittlere Besiedlungsdichte
08,4,36,5006,,VVG der Gemeinde Vogt,,,,,,,,
08,4,36,5006,078,Vogt,"  22,31", 4 439, 2 241, 2 198,"9,766671","47,775383",03,gering besiedelt
08,4,36,5006,085,Wolfegg,"  39,49", 3 564, 1 765, 1 799,"9,793215","47,820361",03,gering besiedelt
08,4,36,5007,,VVG der Stadt Wangen im Allgaeu,,,,,,,,
08,4,36,5007,001,Achberg,"  12,92", 1 675,  830,  845,"9,707791","47,621233",03,gering besiedelt
08,4,36,5007,006,Amtzell,"  30,57", 4 041, 1 997, 2 044,"9,747974","47,706289",03,gering besiedelt
08,4,36,5007,081,"Wangen im Allgaeu, Stadt","  101,29", 26 548, 12 751, 13 797,"9,832381","47,685873",02,mittlere Besiedlungsdichte
08,4,36,5008,,VVG der Gemeinde Wilhelmsdorf,,,,,,,,
08,4,36,5008,083,Wilhelmsdorf,"  38,10", 4 837, 2 443, 2 394,"9,425067","47,867494",03,gering besiedelt
08,4,36,5008,095,Horgenzell,"  56,16", 5 070, 2 602, 2 468,"9,497983","47,806456",03,gering besiedelt
08,4,36,5009,,GVV Fronreute-Wolpertswende,,,,,,,,
08,4,36,5009,087,Wolpertswende,"  26,35", 4 066, 2 042, 2 024,"9,613345","47,895287",03,gering besiedelt
08,4,36,5009,096,Fronreute,"  46,09", 4 483, 2 266, 2 217,"9,547633","47,869989",03,gering besiedelt
08,4,37,,,Sigmaringen,,,,,,,,
08,4,37,0086,,Ostrach,,,,,,,,
08,4,37,0086,086,Ostrach,"  108,91", 6 588, 3 322, 3 266,"9,380955","47,953822",03,gering besiedelt
08,4,37,5001,,GVV Gammertingen,,,,,,,,
08,4,37,5001,031,"Gammertingen, Stadt","  52,97", 6 256, 3 129, 3 127,"9,2157","48,250288",02,mittlere Besiedlungsdichte
08,4,37,5001,047,"Hettingen, Stadt","  46,06", 1 788,  892,  896,"9,234626","48,219073",03,gering besiedelt
08,4,37,5001,082,Neufra,"  28,39", 1 866,  938,  928,"9,186636","48,247697",03,gering besiedelt
08,4,37,5001,114,"Veringenstadt, Stadt","  31,25", 2 166, 1 099, 1 067,"9,214018","48,178302",03,gering besiedelt
08,4,37,5002,,GVV Mengen,,,,,,,,
08,4,37,5002,053,Hohentengen,"  36,57", 4 101, 2 058, 2 043,"9,376107","48,028673",03,gering besiedelt
08,4,37,5002,076,"Mengen, Stadt","  49,80", 9 824, 4 875, 4 949,"9,329165","48,048768",02,mittlere Besiedlungsdichte
08,4,37,5002,101,"Scheer, Stadt","  18,72", 2 559, 1 319, 1 240,"9,297084","48,074457",03,gering besiedelt
08,4,37,5003,,VVG der Stadt Meßkirch,,,,,,,,
08,4,37,5003,072,Leibertingen,"  47,21", 2 096, 1 058, 1 038,"9,01618","48,042912",03,gering besiedelt
08,4,37,5003,078,"Meßkirch, Stadt","  76,24", 8 149, 4 051, 4 098,"9,111166","47,992608",03,gering besiedelt
08,4,37,5003,123,Sauldorf,"  49,72", 2 475, 1 251, 1 224,"9,106323","47,94256",03,gering besiedelt
08,4,37,5004,,VVG der Stadt Pfullendorf,,,,,,,,
08,4,37,5004,056,Illmensee,"  24,92", 1 947,  962,  985,"9,37451","47,862015",03,gering besiedelt
08,4,37,5004,088,"Pfullendorf, Stadt","  90,56", 13 034, 6 466, 6 568,"9,255547","47,923774",02,mittlere Besiedlungsdichte
08,4,37,5004,118,Wald,"  43,87", 2 580, 1 204, 1 376,"9,172005","47,937975",03,gering besiedelt
08,4,37,5004,124,Herdwangen-Schoenach,"  36,52", 3 260, 1 630, 1 630,"9,189662","47,863374",03,gering besiedelt
08,4,37,5005,,VVG der Stadt Bad Saulgau,,,,,,,,
08,4,37,5005,044,Herbertingen,"  38,67", 4 777, 2 428, 2 349,"9,438105","48,061061",03,gering besiedelt
08,4,37,5005,100,"Bad Saulgau, Stadt","  97,33", 17 011, 8 248, 8 763,"9,499183","48,013864",02,mittlere Besiedlungsdichte
08,4,37,5006,,GVV Sigmaringen,,,,,,,,
08,4,37,5006,005,Beuron,"  35,11",  664,  366,  298,"8,970068","48,050828",03,gering besiedelt
08,4,37,5006,008,Bingen,"  37,01", 2 693, 1 351, 1 342,"9,272341","48,110738",03,gering besiedelt
08,4,37,5006,059,Inzigkofen,"  28,75", 2 737, 1 352, 1 385,"9,179892","48,070376",03,gering besiedelt
08,4,37,5006,065,Krauchenwies,"  44,66", 4 939, 2 481, 2 458,"9,249308","48,018633",03,gering besiedelt
08,4,37,5006,104,"Sigmaringen, Stadt","  92,84", 15 593, 7 523, 8 070,"9,214788","48,086623",02,mittlere Besiedlungsdichte
08,4,37,5006,105,Sigmaringendorf,"  12,47", 3 579, 1 794, 1 785,"9,261616","48,067985",02,mittlere Besiedlungsdichte
08,4,37,5007,,VVG der Gemeinde Stetten am kalten Markt,,,,,,,,
08,4,37,5007,102,Schwenningen,"  19,33", 1 594,  801,  793,"8,997429","48,10473",03,gering besiedelt
08,4,37,5007,107,Stetten am kalten Markt,"  56,47", 4 825, 2 376, 2 449,"9,077554","48,121999",03,gering besiedelt
09,,,,,Bayern,,,,,,,,
09,1,,,,Oberbayern,,,,,,,,
09,1,61,,,Ingolstadt,,,,,,,,
09,1,61,0000,,Ingolstadt,,,,,,,,
09,1,61,0000,000,Ingolstadt,"  133,37", 129 136, 64 736, 64 400,"11,423387","48,76542",01,dicht besiedelt
09,1,62,,,"Muenchen, Landeshauptstadt",,,,,,,,
09,1,62,0000,,"Muenchen, Landeshauptstadt",,,,,,,,
09,1,62,0000,000,"Muenchen, Landeshauptstadt","  310,74",1 407 836, 683 050, 724 786,"11,575529","48,137039",01,dicht besiedelt
09,1,63,,,Rosenheim,,,,,,,,
09,1,63,0000,,Rosenheim,,,,,,,,
09,1,63,0000,000,Rosenheim,"  37,22", 60 464, 29 545, 30 919,"12,12482","47,855828",01,dicht besiedelt
09,1,71,,,Altoetting,,,,,,,,
09,1,71,0111,,"Altoetting, St",,,,,,,,
09,1,71,0111,111,"Altoetting, St","  23,08", 12 559, 5 845, 6 714,"12,67892","48,227986",02,mittlere Besiedlungsdichte
09,1,71,0112,,"Burghausen, St",,,,,,,,
09,1,71,0112,112,"Burghausen, St","  19,81", 17 715, 8 541, 9 174,"12,831282","48,168825",02,mittlere Besiedlungsdichte
09,1,71,0113,,Burgkirchen a.d.Alz,,,,,,,,
09,1,71,0113,113,Burgkirchen a.d.Alz,"  46,20", 10 141, 5 009, 5 132,"12,731367","48,166556",02,mittlere Besiedlungsdichte
09,1,71,0117,,Garching a.d.Alz,,,,,,,,
09,1,71,0117,117,Garching a.d.Alz,"  25,87", 8 489, 4 117, 4 372,"12,574383","48,127462",02,mittlere Besiedlungsdichte
09,1,71,0118,,Haiming,,,,,,,,
09,1,71,0118,118,Haiming,"  28,74", 2 451, 1 204, 1 247,"12,88758","48,21297",03,gering besiedelt
09,1,71,0125,,"Neuoetting, St",,,,,,,,
09,1,71,0125,125,"Neuoetting, St","  36,60", 8 459, 4 112, 4 347,"12,690715","48,240061",02,mittlere Besiedlungsdichte
09,1,71,0127,,Pleiskirchen,,,,,,,,
09,1,71,0127,127,Pleiskirchen,"  52,63", 2 385, 1 230, 1 155,"12,59607","48,307035",03,gering besiedelt
09,1,71,0131,,Teising,,,,,,,,
09,1,71,0131,131,Teising,"  5,38", 1 904,  949,  955,"12,609927","48,22698",03,gering besiedelt
09,1,71,0132,,"Toeging a.Inn, St",,,,,,,,
09,1,71,0132,132,"Toeging a.Inn, St","  13,65", 9 101, 4 425, 4 676,"12,586743","48,254645",02,mittlere Besiedlungsdichte
09,1,71,0133,,"Tueßling, M",,,,,,,,
09,1,71,0133,133,"Tueßling, M","  19,56", 3 240, 1 619, 1 621,"12,601677","48,212289",03,gering besiedelt
09,1,71,0137,,Winhoering,,,,,,,,
09,1,71,0137,137,Winhoering,"  24,58", 4 597, 2 256, 2 341,"12,651149","48,265589",02,mittlere Besiedlungsdichte
09,1,71,5101,,Emmerting (VGem),,,,,,,,
09,1,71,5101,114,Emmerting,"  14,09", 4 085, 2 040, 2 045,"12,766255","48,199992",02,mittlere Besiedlungsdichte
09,1,71,5101,124,Mehring,"  23,37", 2 275, 1 149, 1 126,"12,78353","48,178788",02,mittlere Besiedlungsdichte
09,1,71,5102,,Kirchweidach (VGem),,,,,,,,
09,1,71,5102,116,Feichten a.d.Alz,"  17,91", 1 184,  613,  571,"12,595784","48,081776",03,gering besiedelt
09,1,71,5102,119,Halsbach,"  22,07",  956,  521,  435,"12,675709","48,125357",03,gering besiedelt
09,1,71,5102,122,Kirchweidach,"  20,16", 2 293, 1 177, 1 116,"12,64351","48,085899",03,gering besiedelt
09,1,71,5102,134,Tyrlaching,"  20,54",  935,  479,  456,"12,668425","48,061068",03,gering besiedelt
09,1,71,5103,,Marktl (VGem),,,,,,,,
09,1,71,5103,123,"Marktl, M","  27,84", 2 637, 1 334, 1 303,"12,843658","48,25329",03,gering besiedelt
09,1,71,5103,130,Stammham,"  5,68", 1 001,  514,  487,"12,882353","48,248353",03,gering besiedelt
09,1,71,5104,,Reischach (VGem),,,,,,,,
09,1,71,5104,115,Erlbach,"  28,14", 1 180,  584,  596,"12,786431","48,30704",03,gering besiedelt
09,1,71,5104,126,Perach,"  14,13", 1 228,  600,  628,"12,767571","48,265551",03,gering besiedelt
09,1,71,5104,129,Reischach,"  28,45", 2 588, 1 290, 1 298,"12,725442","48,290821",03,gering besiedelt
09,1,71,5106,,Unterneukirchen (VGem),,,,,,,,
09,1,71,5106,121,Kastl,"  27,60", 2 656, 1 302, 1 354,"12,696097","48,193923",03,gering besiedelt
09,1,71,5106,135,Unterneukirchen,"  23,26", 2 906, 1 464, 1 442,"12,618632","48,165342",02,mittlere Besiedlungsdichte
09,1,72,,,Berchtesgadener Land,,,,,,,,
09,1,72,0111,,Ainring,,,,,,,,
09,1,72,0111,111,Ainring,"  32,97", 9 598, 4 726, 4 872,"12,943049","47,816384",02,mittlere Besiedlungsdichte
09,1,72,0112,,Anger,,,,,,,,
09,1,72,0112,112,Anger,"  45,91", 4 394, 2 261, 2 133,"12,859411","47,802378",03,gering besiedelt
09,1,72,0114,,"Bad Reichenhall, GKSt",,,,,,,,
09,1,72,0114,114,"Bad Reichenhall, GKSt","  41,92", 17 137, 8 015, 9 122,"12,876699","47,725886",02,mittlere Besiedlungsdichte
09,1,72,0115,,Bayerisch Gmain,,,,,,,,
09,1,72,0115,115,Bayerisch Gmain,"  12,34", 2 994, 1 460, 1 534,"12,892608","47,720923",02,mittlere Besiedlungsdichte
09,1,72,0116,,"Berchtesgaden, M",,,,,,,,
09,1,72,0116,116,"Berchtesgaden, M","  35,62", 7 783, 3 795, 3 988,"13,002514","47,632843",02,mittlere Besiedlungsdichte
09,1,72,0117,,Bischofswiesen,,,,,,,,
09,1,72,0117,117,Bischofswiesen,"  62,14", 7 539, 3 640, 3 899,"12,970308","47,647463",02,mittlere Besiedlungsdichte
09,1,72,0118,,"Freilassing, St",,,,,,,,
09,1,72,0118,118,"Freilassing, St","  14,82", 16 074, 7 726, 8 348,"12,978135","47,842101",02,mittlere Besiedlungsdichte
09,1,72,0122,,"Laufen, St",,,,,,,,
09,1,72,0122,122,"Laufen, St","  35,29", 6 839, 3 435, 3 404,"12,932686","47,936943",02,mittlere Besiedlungsdichte
09,1,72,0124,,"Marktschellenberg, M",,,,,,,,
09,1,72,0124,124,"Marktschellenberg, M","  17,66", 1 738,  885,  853,"13,045654","47,6968",03,gering besiedelt
09,1,72,0128,,Piding,,,,,,,,
09,1,72,0128,128,Piding,"  17,67", 5 238, 2 516, 2 722,"12,91208","47,769593",02,mittlere Besiedlungsdichte
09,1,72,0129,,Ramsau b.Berchtesgaden,,,,,,,,
09,1,72,0129,129,Ramsau b.Berchtesgaden,"  129,17", 1 740,  848,  892,"12,899103","47,608333",03,gering besiedelt
09,1,72,0130,,Saaldorf-Surheim,,,,,,,,
09,1,72,0130,130,Saaldorf-Surheim,"  39,10", 5 326, 2 650, 2 676,"12,929731","47,870455",03,gering besiedelt
09,1,72,0131,,Schneizlreuth,,,,,,,,
09,1,72,0131,131,Schneizlreuth,"  107,28", 1 339,  670,  669,"12,802281","47,690229",03,gering besiedelt
09,1,72,0132,,Schoenau a.Koenigssee,,,,,,,,
09,1,72,0132,132,Schoenau a.Koenigssee,"  131,65", 5 418, 2 647, 2 771,"12,984388","47,602396",02,mittlere Besiedlungsdichte
09,1,72,0134,,"Teisendorf, M",,,,,,,,
09,1,72,0134,134,"Teisendorf, M","  86,77", 9 189, 4 618, 4 571,"12,820465","47,849858",03,gering besiedelt
09,1,72,9444,,Gdefr. Geb. (Lkr Berchtesgadener Land),,,,,,,,
09,1,72,9444,444,Gdefr. Geb. (Lkr Berchtesgadener Land),"  29,61",  0,  0,  0,"12,989581","47,68665",03,gering besiedelt
09,1,73,,,Bad Toelz-Wolfratshausen,,,,,,,,
09,1,73,0111,,Bad Heilbrunn,,,,,,,,
09,1,73,0111,111,Bad Heilbrunn,"  40,32", 3 775, 1 889, 1 886,"11,462626","47,746023",03,gering besiedelt
09,1,73,0112,,"Bad Toelz, St",,,,,,,,
09,1,73,0112,112,"Bad Toelz, St","  30,80", 18 070, 8 540, 9 530,"11,563912","47,759148",02,mittlere Besiedlungsdichte
09,1,73,0118,,Dietramszell,,,,,,,,
09,1,73,0118,118,Dietramszell,"  96,82", 5 313, 2 745, 2 568,"11,588293","47,854816",03,gering besiedelt
09,1,73,0120,,Egling,,,,,,,,
09,1,73,0120,120,Egling,"  74,05", 5 400, 2 755, 2 645,"11,508365","47,922943",03,gering besiedelt
09,1,73,0123,,Eurasburg,,,,,,,,
09,1,73,0123,123,Eurasburg,"  40,87", 4 319, 2 190, 2 129,"11,403471","47,855933",03,gering besiedelt
09,1,73,0124,,Gaißach,,,,,,,,
09,1,73,0124,124,Gaißach,"  38,55", 3 021, 1 529, 1 492,"11,5801","47,747447",03,gering besiedelt
09,1,73,0126,,"Geretsried, St",,,,,,,,
09,1,73,0126,126,"Geretsried, St","  24,59", 23 610, 11 602, 12 008,"11,482265","47,856254",02,mittlere Besiedlungsdichte
09,1,73,0130,,Icking,,,,,,,,
09,1,73,0130,130,Icking,"  16,99", 3 695, 1 860, 1 835,"11,437241","47,956857",02,mittlere Besiedlungsdichte
09,1,73,0131,,Jachenau,,,,,,,,
09,1,73,0131,131,Jachenau,"  128,64",  833,  411,  422,"11,43382","47,605803",03,gering besiedelt
09,1,73,0134,,Koenigsdorf,,,,,,,,
09,1,73,0134,134,Koenigsdorf,"  45,68", 2 988, 1 474, 1 514,"11,480945","47,816385",03,gering besiedelt
09,1,73,0135,,Lenggries,,,,,,,,
09,1,73,0135,135,Lenggries,"  242,90", 9 787, 4 746, 5 041,"11,576728","47,682625",02,mittlere Besiedlungsdichte
09,1,73,0137,,Muensing,,,,,,,,
09,1,73,0137,137,Muensing,"  52,23", 4 199, 2 063, 2 136,"11,368916","47,902692",03,gering besiedelt
09,1,73,0145,,Wackersberg,,,,,,,,
09,1,73,0145,145,Wackersberg,"  64,83", 3 434, 1 689, 1 745,"11,54638","47,736474",03,gering besiedelt
09,1,73,0147,,"Wolfratshausen, St",,,,,,,,
09,1,73,0147,147,"Wolfratshausen, St","  9,13", 17 843, 8 623, 9 220,"11,420767","47,912703",02,mittlere Besiedlungsdichte
09,1,73,5107,,Benediktbeuern (VGem),,,,,,,,
09,1,73,5107,113,Benediktbeuern,"  37,86", 3 500, 1 699, 1 801,"11,411896","47,707913",02,mittlere Besiedlungsdichte
09,1,73,5107,115,Bichl,"  13,92", 2 124, 1 050, 1 074,"11,412308","47,720533",02,mittlere Besiedlungsdichte
09,1,73,5108,,Kochel a.See (VGem),,,,,,,,
09,1,73,5108,133,Kochel a.See,"  80,12", 3 997, 1 926, 2 071,"11,368269","47,658845",03,gering besiedelt
09,1,73,5108,142,Schlehdorf,"  25,39", 1 217,  574,  643,"11,315207","47,657932",03,gering besiedelt
09,1,73,5109,,Reichersbeuern (VGem),,,,,,,,
09,1,73,5109,127,Greiling,"  7,65", 1 423,  695,  728,"11,608942","47,76297",02,mittlere Besiedlungsdichte
09,1,73,5109,140,Reichersbeuern,"  15,40", 2 267, 1 120, 1 147,"11,634873","47,767361",03,gering besiedelt
09,1,73,5109,141,Sachsenkam,"  15,93", 1 303,  658,  645,"11,64358","47,806902",03,gering besiedelt
09,1,73,9444,,Gdefr. Geb. (Lkr Bad Toelz-Wolfratshausen),,,,,,,,
09,1,73,9444,444,Gdefr. Geb. (Lkr Bad Toelz-Wolfratshausen),"  8,01",  0,  0,  0,"11,499008","47,864521",03,gering besiedelt
09,1,74,,,Dachau,,,,,,,,
09,1,74,0111,,"Altomuenster, M",,,,,,,,
09,1,74,0111,111,"Altomuenster, M","  75,66", 7 594, 3 793, 3 801,"11,256047","48,387627",03,gering besiedelt
09,1,74,0113,,Bergkirchen,,,,,,,,
09,1,74,0113,113,Bergkirchen,"  59,97", 7 391, 3 746, 3 645,"11,366061","48,259031",03,gering besiedelt
09,1,74,0115,,"Dachau, GKSt",,,,,,,,
09,1,74,0115,115,"Dachau, GKSt","  34,96", 45 621, 22 228, 23 393,"11,441663","48,257879",02,mittlere Besiedlungsdichte
09,1,74,0118,,Erdweg,,,,,,,,
09,1,74,0118,118,Erdweg,"  36,06", 5 742, 2 876, 2 866,"11,303171","48,332399",03,gering besiedelt
09,1,74,0121,,Haimhausen,,,,,,,,
09,1,74,0121,121,Haimhausen,"  26,93", 5 136, 2 540, 2 596,"11,553037","48,3162",03,gering besiedelt
09,1,74,0122,,Hebertshausen,,,,,,,,
09,1,74,0122,122,Hebertshausen,"  29,57", 5 380, 2 719, 2 661,"11,464164","48,291688",03,gering besiedelt
09,1,74,0126,,Karlsfeld,,,,,,,,
09,1,74,0126,126,Karlsfeld,"  15,60", 18 949, 9 419, 9 530,"11,473188","48,222151",02,mittlere Besiedlungsdichte
09,1,74,0131,,"Markt Indersdorf, M",,,,,,,,
09,1,74,0131,131,"Markt Indersdorf, M","  68,42", 9 693, 4 860, 4 833,"11,373487","48,361167",03,gering besiedelt
09,1,74,0136,,Petershausen,,,,,,,,
09,1,74,0136,136,Petershausen,"  32,79", 6 204, 3 052, 3 152,"11,468654","48,40908",02,mittlere Besiedlungsdichte
09,1,74,0141,,Roehrmoos,,,,,,,,
09,1,74,0141,141,Roehrmoos,"  31,75", 6 252, 3 065, 3 187,"11,458116","48,326969",03,gering besiedelt
09,1,74,0143,,Schwabhausen,,,,,,,,
09,1,74,0143,143,Schwabhausen,"  30,23", 6 218, 3 145, 3 073,"11,35568","48,303098",03,gering besiedelt
09,1,74,0147,,Hilgertshausen-Tandern,,,,,,,,
09,1,74,0147,147,Hilgertshausen-Tandern,"  28,68", 3 210, 1 646, 1 564,"11,329122","48,428926",03,gering besiedelt
09,1,74,0150,,Vierkirchen,,,,,,,,
09,1,74,0150,150,Vierkirchen,"  19,38", 4 450, 2 243, 2 207,"11,459701","48,364533",03,gering besiedelt
09,1,74,0151,,Weichs,,,,,,,,
09,1,74,0151,151,Weichs,"  18,81", 3 310, 1 631, 1 679,"11,414041","48,380647",03,gering besiedelt
09,1,74,5110,,Odelzhausen (VGem),,,,,,,,
09,1,74,5110,135,Odelzhausen,"  30,44", 4 679, 2 332, 2 347,"11,198784","48,308784",03,gering besiedelt
09,1,74,5110,137,Pfaffenhofen a.d.Glonn,"  20,89", 1 913,  973,  940,"11,162447","48,29497",03,gering besiedelt
09,1,74,5110,146,Sulzemoos,"  19,04", 2 665, 1 374, 1 291,"11,263262","48,289865",03,gering besiedelt
09,1,75,,,Ebersberg,,,,,,,,
09,1,75,0111,,Anzing,,,,,,,,
09,1,75,0111,111,Anzing,"  16,18", 3 894, 1 958, 1 936,"11,853441","48,151444",03,gering besiedelt
09,1,75,0115,,"Ebersberg, St",,,,,,,,
09,1,75,0115,115,"Ebersberg, St","  40,84", 11 469, 5 579, 5 890,"11,968817","48,078429",02,mittlere Besiedlungsdichte
09,1,75,0118,,Forstinning,,,,,,,,
09,1,75,0118,118,Forstinning,"  12,27", 3 582, 1 782, 1 800,"11,912626","48,168565",03,gering besiedelt
09,1,75,0122,,"Grafing b.Muenchen, St",,,,,,,,
09,1,75,0122,122,"Grafing b.Muenchen, St","  29,58", 13 092, 6 367, 6 725,"11,966103","48,045389",02,mittlere Besiedlungsdichte
09,1,75,0123,,Hohenlinden,,,,,,,,
09,1,75,0123,123,Hohenlinden,"  17,32", 2 973, 1 532, 1 441,"11,996522","48,15734",03,gering besiedelt
09,1,75,0124,,"Kirchseeon, M",,,,,,,,
09,1,75,0124,124,"Kirchseeon, M","  17,91", 10 047, 5 063, 4 984,"11,887809","48,071806",02,mittlere Besiedlungsdichte
09,1,75,0127,,"Markt Schwaben, M",,,,,,,,
09,1,75,0127,127,"Markt Schwaben, M","  10,86", 12 703, 6 311, 6 392,"11,86538","48,19093",02,mittlere Besiedlungsdichte
09,1,75,0132,,Vaterstetten,,,,,,,,
09,1,75,0132,132,Vaterstetten,"  34,09", 22 087, 10 718, 11 369,"11,777125","48,102498",02,mittlere Besiedlungsdichte
09,1,75,0133,,Pliening,,,,,,,,
09,1,75,0133,133,Pliening,"  22,79", 5 231, 2 615, 2 616,"11,798553","48,19811",02,mittlere Besiedlungsdichte
09,1,75,0135,,Poing,,,,,,,,
09,1,75,0135,135,Poing,"  12,92", 14 147, 7 011, 7 136,"11,818208","48,171249",02,mittlere Besiedlungsdichte
09,1,75,0137,,Steinhoering,,,,,,,,
09,1,75,0137,137,Steinhoering,"  36,30", 3 937, 1 963, 1 974,"12,030748","48,086592",03,gering besiedelt
